20230607004000,20,50,25,75,85,30,40,95,40,50,65,20,105,60,70,85,85,50,45,90,85,105,85,65,BUY
20230414006000,45,50,5,55,70,35,45,40,40,55,60,45,100,80,75,105,95,85,45,120,75,60,40,90,BUY
20230407043200,-20,0,65,65,185,400,60,30,-30,90,85,-20,-85,250,-125,65,-95,-100,-115,-145,-95,-130,-140,-135,SELL
20230407036100,-5,15,15,30,20,55,15,25,10,0,15,-5,-25,0,-25,10,-25,-40,-25,-30,-25,-30,-30,-30,SELL
20230407034700,-15,20,20,40,75,115,75,90,-50,-15,0,-15,-5,70,90,-15,50,85,95,75,50,100,80,80,BUY
20230407034200,180,225,5,230,95,90,95,75,170,35,40,180,155,15,60,220,200,65,95,240,220,65,45,275,SELL
20230407032300,-25,35,30,65,70,80,100,105,-50,-45,-10,-25,-50,-35,-40,-35,-45,-10,15,-65,-75,-35,-50,-10,SELL
20230407031600,-30,50,55,105,75,155,65,65,-15,-45,-25,-30,-5,45,110,-55,105,65,110,80,95,55,125,80,BUY
20230407029000,-70,25,70,95,55,60,25,30,-45,-85,-35,-70,-80,-115,-80,-105,-100,-170,-95,-150,-105,-170,-90,-165,SELL
20230407027000,10,10,20,30,50,40,60,50,-15,5,-25,10,-35,-25,-55,-15,-30,0,-5,-45,20,40,10,5,BUY
20230407026300,65,95,5,100,50,35,75,85,20,-30,-40,65,25,-40,-30,25,5,-20,-30,35,-35,-50,-105,35,SELL
20230407024500,-125,20,125,145,85,70,115,170,-60,-120,-35,-125,-55,-130,-5,-160,-85,-115,25,-130,-30,-5,125,-100,BUY
20230407025100,-45,70,80,150,215,105,395,95,-150,-85,-175,-45,-245,-290,-250,-220,-490,-245,-255,-295,-315,-370,-280,-300,SELL
20230407016600,-5,25,25,50,60,65,55,100,-10,0,-15,-5,-30,-15,-30,-20,-30,-25,-35,-35,-55,-5,-45,-40,SELL
20230407015800,-25,70,35,105,175,110,170,385,-30,40,125,-25,65,70,135,100,130,195,270,110,280,560,655,245,BUY
20230407014700,-15,30,70,100,90,135,60,80,55,45,65,-15,0,35,-45,50,0,-40,-25,-60,-5,-25,-45,-40,SELL
20230407012900,95,120,130,250,150,145,110,70,210,110,85,95,180,75,-5,180,215,75,80,90,300,120,95,175,BUY
20230407006300,5,30,75,105,235,240,195,170,-150,-20,-225,5,-225,-90,-65,-220,-105,-15,10,-60,-25,40,20,15,BUY
20230407003500,55,55,10,65,165,105,150,95,-20,80,45,55,70,110,95,100,125,210,185,150,235,265,240,240,SELL
20230331045600,-60,0,70,70,70,40,40,40,-55,-55,-25,-60,-25,-55,-5,-85,-15,-45,5,-65,5,-25,20,-55,SELL
20230331044400,-80,30,85,115,70,90,70,105,-35,-80,10,-80,10,-15,80,-70,40,-5,95,0,35,25,50,15,SELL
20230331041600,-30,115,30,145,145,70,130,70,-20,-20,120,-30,100,25,145,90,40,25,75,115,25,-50,55,45,SELL
20230331039400,-15,15,25,40,35,55,30,45,-5,-10,10,-15,-35,-20,-35,-5,-50,-60,-40,-50,-75,-70,-55,-55,SELL
20230331034700,-45,15,65,80,70,65,60,75,-45,-55,-55,-45,-100,-115,-100,-100,-95,-115,-110,-145,-100,-105,-60,-155,SELL
20230331034000,-5,30,30,60,190,125,75,200,-60,70,95,-5,5,70,80,90,95,110,140,75,100,240,245,135,BUY
20230331033300,50,55,5,60,40,50,50,60,30,10,-10,50,20,10,-35,40,-20,-30,-50,15,-50,-50,-85,0,BUY
20230331031800,120,165,10,175,80,165,115,240,100,5,5,120,120,110,120,125,205,145,190,240,205,270,85,310,BUY
20230331030600,15,20,5,25,25,55,35,25,5,5,-15,15,-5,25,30,0,35,45,45,45,65,65,60,60,BUY
20230331024600,55,95,10,105,190,80,105,95,-80,5,-140,55,-150,-175,-165,-85,-125,-125,-85,-110,-90,-100,-115,-30,SELL
20230331022800,60,70,20,90,125,90,40,50,20,55,-55,60,15,15,-25,5,40,-10,-40,35,35,-5,-40,20,BUY
20230331012700,85,115,40,155,115,95,90,50,85,45,75,85,110,50,60,160,95,30,0,145,95,-10,10,85,BUY
20230331015600,65,160,5,165,120,100,80,85,35,-10,50,65,70,5,25,115,30,-55,-15,90,20,-60,-15,50,SELL
20230331007100,20,40,5,45,75,65,55,45,-35,-5,-50,20,-35,-15,5,-30,-5,5,10,25,15,15,25,30,BUY
20230324041000,45,50,5,55,75,100,80,50,5,25,-35,45,0,45,35,10,5,30,-10,80,0,-5,-15,35,SELL
20230324035600,70,80,30,110,130,175,60,70,-30,-10,-90,70,-165,-100,-265,-20,-200,-250,-290,-195,-195,-235,-230,-220,SELL
20230324033500,80,85,55,140,105,90,80,85,125,90,45,80,150,100,95,125,160,100,50,175,150,95,35,130,BUY
20230324032300,-130,30,130,160,100,175,100,155,-45,-105,-10,-130,-105,-90,15,-140,-20,-80,50,-115,-85,-90,-50,-80,SELL
20230324028900,100,105,5,110,40,50,70,30,80,10,0,100,90,30,-15,100,85,45,45,85,125,45,20,145,BUY
20230324027700,10,10,5,15,15,70,50,80,5,5,-10,10,-20,35,-15,40,0,35,30,-5,-25,40,-40,40,SELL
20230324027000,-240,5,245,250,230,290,355,560,-5,-25,165,-240,110,150,110,-75,-200,-95,40,-130,-10,300,395,-200,BUY
20230324024800,-15,45,30,75,60,115,60,65,10,-5,15,-15,-65,-25,-45,0,-50,-65,-35,-60,-30,-40,-5,-50,SELL
20230324023000,-50,25,55,80,60,145,45,85,-25,-45,0,-50,5,70,95,-50,80,45,90,45,75,80,115,40,BUY
20230324013200,5,30,50,80,105,190,85,45,10,35,20,5,35,145,140,25,165,170,170,145,200,165,175,175,BUY
20230324004600,100,115,15,130,115,135,185,155,85,70,85,100,150,155,135,185,215,270,240,235,310,335,345,340,BUY
20230324003600,-70,0,205,205,95,110,265,205,60,-50,-55,-70,-20,-115,-120,-125,-5,55,85,-190,70,70,-55,15,SELL
20230317043800,20,90,10,100,145,185,120,90,-30,15,-45,20,-80,5,75,-25,75,95,80,95,65,55,45,100,BUY
20230317042000,-110,15,110,125,80,100,150,75,-15,-60,-5,-110,-65,-90,30,-115,-110,-85,-75,-80,-130,-180,-55,-185,SELL
20230317039100,-15,15,25,40,65,45,55,35,-25,0,25,-15,30,35,50,10,50,65,95,35,90,85,90,80,BUY
20230317032800,-10,60,30,90,120,75,145,85,-75,-45,-90,-10,-120,-135,-105,-100,-115,-60,-15,-115,-40,-45,-20,-25,SELL
20230317026300,45,60,15,75,105,115,160,115,-45,-15,-65,45,-15,25,-10,-20,0,85,100,35,80,120,95,145,BUY
20230317023200,-60,20,125,145,135,445,165,180,15,5,50,-60,-260,40,-320,-10,-400,-380,-400,-380,-485,-450,-535,-460,SELL
20230317013700,45,90,20,110,105,115,155,185,45,40,70,45,65,70,110,115,65,110,5,155,60,135,135,50,BUY
20230317008100,-10,50,45,95,95,90,90,65,-45,-45,-70,-10,-100,-105,-135,-80,-110,-115,-75,-145,-70,-100,-40,-85,SELL
20230317006100,-240,10,240,250,265,110,200,185,-30,-15,220,-240,125,-15,190,-20,85,35,175,-50,0,-65,160,-65,BUY
20230317004300,-20,10,240,250,175,150,270,80,145,70,20,-20,135,35,-85,0,-130,-110,-350,-105,-180,-350,-345,-370,SELL
20230317001900,-80,5,100,105,95,115,150,205,-30,-40,25,-80,-70,-60,-50,-55,-100,-55,-55,-130,-45,55,100,-135,BUY
20230310044700,20,40,55,95,115,55,100,150,70,90,35,20,100,60,45,55,80,85,80,65,40,95,-10,100,SELL
20230310041700,85,90,5,95,160,185,95,135,55,120,90,85,10,100,-10,175,15,15,20,75,15,55,-70,105,BUY
20230310033500,45,60,25,85,75,95,105,45,0,-10,-55,45,-25,-15,-25,-10,-50,-30,-110,20,-85,-125,-125,-65,SELL
20230310034300,-55,35,65,100,125,130,125,65,-35,-10,55,-55,-45,-15,45,0,30,55,95,-10,75,40,120,40,BUY
20230310026100,-25,20,50,70,100,85,95,65,-20,10,0,-25,-35,-20,-50,-25,-40,-15,-5,-75,-20,-25,0,-30,SELL
20230310024200,40,50,20,70,105,60,90,50,-25,10,-55,40,-45,-55,-80,-15,-45,-25,-25,-40,15,-5,-10,15,BUY
20230310015500,65,170,100,270,575,105,95,65,-350,-45,-515,65,-380,-545,-480,-450,-390,-565,-530,-415,-415,-620,-545,-465,SELL
20230310013200,-40,5,90,95,70,125,75,70,20,-5,-5,-40,-65,-35,-115,-45,-105,-125,-95,-155,-110,-135,-135,-135,SELL
20230310007700,-5,25,5,30,60,70,60,65,-45,-15,-25,-5,-70,-30,-70,-30,-115,-85,-105,-75,-125,-90,-65,-110,SELL
20230310005300,35,40,50,90,80,105,80,60,65,55,45,35,120,135,105,80,120,110,65,140,120,90,95,100,BUY
20230310003800,-10,35,20,55,75,70,100,125,-50,-30,-40,-10,-70,-55,-25,-50,-115,-70,-85,-35,-150,-80,-110,-95,SELL
20230310001300,15,15,15,30,50,65,115,55,-20,0,-15,15,-30,5,-5,0,20,105,105,10,135,160,135,120,BUY
20230303043900,-70,45,105,150,165,145,270,110,-75,-60,-90,-70,-95,-100,-10,-160,-70,50,-90,-80,-145,-185,-95,-160,SELL
20230303036200,45,90,15,105,50,75,80,75,25,-30,-25,45,-30,-60,-70,20,-20,-45,-35,-25,-30,-60,-25,10,BUY
20230303035300,-45,35,50,85,80,60,70,60,-65,-70,-45,-45,-60,-85,-60,-90,-100,-115,-95,-105,-135,-160,-135,-140,SELL
20230303034500,60,80,65,145,75,150,90,165,75,5,5,60,60,65,-35,65,70,15,30,25,75,95,85,90,BUY
20230303033900,5,35,65,100,145,160,190,65,45,90,115,5,65,125,10,120,-30,60,-100,15,-35,-70,-75,-95,SELL
20230303029100,50,55,0,55,50,60,130,35,20,15,5,50,40,45,40,55,-25,50,-65,90,-35,-55,-75,-15,SELL
20230303026500,-15,25,15,40,45,45,75,75,-20,-15,-10,-15,-35,-30,-20,-25,-95,-60,-65,-35,-125,-90,-125,-80,SELL
20230303024800,-150,75,275,350,140,125,80,80,-10,-220,-20,-150,-15,-240,-60,-170,10,-260,-70,-210,35,-235,-55,-220,SELL
20230303022000,-25,135,45,180,255,75,95,80,-15,60,220,-25,240,135,255,195,245,160,315,230,310,210,345,290,BUY
20230303019900,-5,20,10,30,30,30,50,70,0,0,5,-5,-15,-15,-20,0,-20,0,-5,-25,-10,30,50,-10,BUY
20230228163000,-5,20,40,60,105,95,75,130,-50,-60,-15,-5,-95,-105,-70,-55,-90,-125,-110,-100,-40,-120,-50,-95,SELL
20230228133000,10,15,85,100,150,70,75,70,135,90,140,10,150,195,165,145,120,200,175,160,140,180,150,130,BUY
20230228084500,-55,25,55,80,110,100,120,185,85,-20,10,-55,135,45,65,30,175,125,165,80,250,115,220,120,BUY
20230228013000,15,25,30,55,105,120,40,70,-95,-55,-5,15,-200,-170,-105,-80,-220,-180,-195,-185,-235,-195,-180,-205,SELL
20230227183000,55,55,0,55,50,60,55,40,35,50,45,55,35,60,65,90,45,80,80,90,55,75,60,100,BUY
20230227080000,50,70,30,100,75,115,75,95,-30,30,5,50,55,20,35,20,65,85,60,105,20,100,95,115,BUY
20230224023000,70,70,5,75,90,25,50,60,-70,5,20,70,-70,-15,-65,0,-80,-20,-45,0,-45,-20,-35,-10,SELL
20230224120000,55,80,20,100,75,65,65,105,-45,10,-15,55,-85,-15,-50,10,-40,-15,-50,-30,-130,-55,-50,15,SELL
20230223183000,40,54,7,61,51,68,45,80,-3,-3,-13,40,35,41,48,37,26,53,37,75,31,41,60,66,BUY
20230223081500,-46,30,63,93,83,85,117,45,-7,-37,-47,-46,0,-51,-59,-53,-60,-54,-30,-46,-29,-57,-105,-106,SELL
20230223113000,31,63,24,87,87,50,104,71,76,53,53,31,113,124,87,107,84,134,151,144,62,71,55,115,BUY
20230222161500,-27,43,34,77,63,108,169,190,-15,-35,-49,-27,34,-52,-21,-42,-13,-78,14,7,-118,-177,-64,-40,SELL
20230222131500,71,101,26,127,78,76,95,103,-35,21,-28,71,-46,-3,-54,36,-85,-16,-48,25,6,10,-14,-14,BUY
20230221201500,-60,1,71,72,37,32,68,53,32,6,-29,-60,49,42,2,-28,30,0,-4,-11,8,2,-17,-30,BUY
20230221170000,3,29,49,78,61,46,106,154,7,41,24,3,14,41,9,10,-46,-38,-10,17,-153,-137,-61,-43,SELL
20230221134500,21,22,86,108,143,80,125,85,56,22,57,21,6,95,67,77,-44,-5,12,27,-54,39,16,-23,BUY
20230221094500,-35,80,35,115,112,145,168,253,0,-52,-55,-35,-40,-121,-91,-35,80,-88,-35,-75,-41,-49,89,45,SELL
20230220093000,94,107,1,108,92,66,102,73,-65,5,-11,94,-84,1,-41,29,-173,-80,-86,10,-135,-103,-138,-79,SELL
20230217141500,-14,41,23,64,95,112,173,115,-62,-61,-30,-14,-99,-126,-78,-76,9,-118,-9,-113,96,-10,41,-5,BUY
20230217174500,1,23,20,43,101,126,37,114,91,20,78,1,-25,-8,75,92,-36,-21,-27,-24,-20,-43,28,-35,BUY
20230216210000,-13,2,15,17,35,44,40,68,9,-1,17,-13,-5,-24,3,-4,-22,-28,-5,-18,3,-27,24,-35,SELL
20230216163000,-10,40,25,65,105,75,105,80,5,-70,-30,-10,45,0,10,-5,105,55,95,35,95,45,60,95,BUY
20230216094500,15,40,20,60,70,120,115,105,55,25,35,15,110,85,145,70,45,75,130,125,-20,10,55,60,SELL
20230215193000,5,5,25,30,55,30,40,80,-30,-5,20,5,-40,-25,-25,-25,-20,-15,-5,-35,55,5,55,-15,BUY
20230215114500,-40,0,55,55,80,110,50,50,55,-5,20,-40,-45,-30,25,15,-35,-60,-65,-85,-20,-35,-40,-75,SELL
20230215030000,-70,5,75,80,35,40,45,55,-15,-25,-70,-70,0,-15,-55,-85,5,-20,-55,-70,-30,-35,-60,-65,SELL
20230213153000,-30,60,35,95,185,80,155,60,30,-75,15,-30,60,0,-15,0,145,25,85,30,145,100,65,115,BUY
20230213070000,-55,15,65,80,85,100,55,55,80,10,15,-55,150,75,95,25,115,110,85,95,150,105,80,60,BUY
20230210093000,-80,65,105,170,200,120,190,145,-145,-150,-120,-80,-130,-205,-255,-225,-255,-230,-210,-210,-355,-360,-385,-335,SELL
20230210061500,-25,10,35,45,35,40,40,40,0,-5,-15,-25,-15,-25,-30,-25,-5,-25,-30,-40,25,-5,-10,-30,BUY
20230209153000,-60,50,65,115,90,65,150,140,-70,-70,-95,-60,-75,-85,-135,-130,-220,-220,-185,-135,-170,-260,-235,-280,SELL
20230209091500,55,100,15,115,85,130,180,60,35,35,5,55,-65,0,15,90,50,-40,25,-10,25,80,25,105,BUY
20230209023000,-15,0,25,25,45,50,25,45,-15,-15,5,-15,20,-5,20,-30,30,15,15,5,55,35,55,15,BUY
20230208201500,30,35,0,35,35,75,90,45,5,10,10,30,-45,-30,10,35,-120,-105,-50,-15,-130,-115,-105,-90,SELL
20230208103000,-45,25,55,80,55,35,55,95,15,-25,-50,-45,-10,-5,-50,-30,-10,-10,-35,-55,-90,-85,-70,-55,SELL
20230208083000,75,90,15,105,120,105,135,180,10,75,90,75,40,50,50,85,25,35,65,115,-70,20,95,100,BUY
20230207164500,-50,10,65,75,100,190,125,70,-30,-20,5,-50,80,-85,30,-80,70,-5,45,30,45,20,15,20,BUY
20230207201500,25,35,45,80,60,75,140,90,45,60,40,25,105,100,95,70,30,75,135,130,-20,20,30,55,BUY
20230207191500,-50,10,80,90,105,80,170,150,50,-10,5,-50,95,50,40,0,225,90,170,45,255,250,310,175,SELL
20230207074500,65,80,55,135,290,95,110,80,-195,-95,60,65,-255,-160,-200,-130,-315,-220,-245,-190,-265,-200,-255,-250,SELL
20230207093000,5,15,70,85,130,85,135,155,-90,-50,-5,5,-130,-75,-75,-85,-160,-165,-115,-125,-80,-100,-30,-155,BUY
20230207104500,-35,65,45,110,95,95,85,125,-30,-60,-75,-35,-105,-95,-110,-65,-70,-110,-135,-140,-5,-70,-55,-105,SELL
20230206191500,-45,10,50,60,85,55,120,75,-65,-60,-35,-45,-65,-80,-85,-110,25,-70,-10,-110,90,25,40,-20,SELL
20230206141500,-80,55,130,185,140,95,110,90,-10,-85,-130,-80,5,-15,-105,-90,-55,-50,-125,-75,-140,-90,-185,-135,SELL
20230206130000,-45,45,85,130,80,70,105,115,-40,-5,-55,-45,-20,-30,-90,-85,-100,-85,-110,-65,-10,-80,-95,-145,BUY
20230206084500,-15,35,50,85,155,110,165,135,-115,-110,-40,-15,-160,-180,-155,-130,-15,-140,-60,-175,-140,-110,-60,-30,SELL
20230203143000,-280,270,285,555,165,160,145,145,65,-70,-460,-280,150,10,-385,-215,230,115,-295,-130,245,175,-235,-50,SELL
20230203094500,30,45,10,55,85,125,75,80,-35,-30,0,30,75,-5,65,-5,135,110,130,105,180,150,175,165,BUY
20230202064500,-50,50,65,115,110,40,100,65,40,-45,-50,-50,35,15,-60,-10,-50,-40,-55,-15,-100,-100,-150,-100,SELL
20230202121500,-50,15,70,85,155,125,120,90,-100,-115,-45,-50,-60,-85,-45,-150,-105,-135,-100,-110,-80,-115,-110,-155,BUY
20230202133000,-5,150,140,290,435,200,420,110,-380,-285,-140,-5,-275,-295,-385,-385,-415,-455,-325,-280,-385,-340,-520,-420,SELL
20230202163000,70,95,0,95,115,160,185,180,45,55,75,70,-110,-40,25,115,-230,-200,-110,-40,-195,-250,-165,-160,BUY
20230202173000,50,55,10,65,115,115,110,95,-80,-25,25,50,-140,-125,-75,-30,-155,-100,-55,-90,-85,-95,-65,-105,SELL
20230131101500,-35,10,50,60,65,50,75,130,15,5,10,-35,25,25,15,-20,-35,-35,-20,-10,-15,-65,5,-70,BUY
20230131141500,5,50,55,105,155,135,115,100,-115,-70,-20,5,-90,-110,-80,-110,-35,-55,-45,-85,10,-25,-30,-30,BUY
20230131033000,-10,5,20,25,45,60,35,35,-15,-25,-5,-10,-30,-40,-5,-25,-40,-50,-40,-40,-70,-65,-55,-50,SELL
20230131073000,-295,20,305,325,115,60,50,85,-35,-50,-260,-295,0,-40,-305,-330,20,-15,-290,-295,45,25,-215,-275,BUY
20230131090000,70,75,5,80,75,175,90,175,25,75,70,70,175,90,185,95,145,170,180,245,-15,60,155,215,SELL
20230131101500,-35,10,50,60,65,50,75,130,15,5,10,-35,25,25,15,-20,-35,-35,-20,-10,-15,-65,5,-70,BUY
20230130090000,40,60,15,75,110,115,90,90,45,20,55,40,110,100,140,85,45,85,100,150,135,100,115,85,BUY
20230130121500,55,60,55,115,80,50,60,70,10,85,50,55,25,95,30,65,20,90,35,80,15,120,75,75,SELL
20230130133000,20,65,50,115,100,65,105,90,-70,-30,-45,20,-105,-35,-85,-50,-170,-120,-130,-85,-180,-185,-210,-150,BUY
20230130143000,25,35,55,90,150,155,110,115,-60,-5,55,25,65,0,65,-35,35,85,105,90,55,65,90,60,SELL
20230130161500,-10,30,40,70,35,125,75,210,10,20,-15,-10,-40,-30,25,0,-40,-50,-45,-50,-150,-190,-50,-50,SELL
